State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/27/2019,Parts per million,None,23,96,0.556522,0.6,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/28/2019,Parts per million,None,24,100,0.566667,0.6,5,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/1/2019,Parts per million,None,24,100,0.6,0.6,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/2/2019,Parts per million,None,24,100,0.591667,0.6,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/3/2019,Parts per million,None,24,100,0.604167,0.7,15,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/4/2019,Parts per million,None,24,100,0.5875,0.6,2,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/5/2019,Parts per million,None,24,100,0.6,0.6,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/6/2019,Parts per million,None,23,96,0.613043,0.7,20,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/7/2019,Parts per million,None,18,75,0.388889,0.7,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/8/2019,Parts per million,None,24,100,0.216667,0.4,21,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
